OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T16:35:49.8092510+00:00	TaskSucceeded	ExtractSeed06.extract-seed-06	0
2026-06-03T16:35:49.8096965+00:00	WorkerEvent	ExtractSeed07.extract-seed-07	TaskSucceeded; ExitCode=0; 
2026-06-03T16:35:49.8104290+00:00	TaskSucceeded	ExtractSeed07.extract-seed-07	0
2026-06-03T16:35:49.8110210+00:00	WorkerEvent	ExtractSeed08.extract-seed-08	TaskSucceeded; ExitCode=0; 
2026-06-03T16:35:49.8117044+00:00	TaskSucceeded	ExtractSeed08.extract-seed-08	0
2026-06-03T16:35:49.8122622+00:00	WorkerEvent	BridgeL03L04	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:35:49.8132409+00:00	WorkerEvent	BridgeL05L06.bridge-l05-l06-collect	TaskReady; ExitCode=0; 
2026-06-03T16:35:49.8141005+00:00	WorkerEvent	BridgeL03L04.bridge-l03-l04-collect	TaskReady; ExitCode=0; 
2026-06-03T16:35:49.8269461+00:00	WorkerDeferredForCapacity	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:35:49.8275922+00:00	StopPipeline	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:35:49.8290489+00:00	WorkerDeferredForCapacity	BridgeL01L02	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:35:49.8297028+00:00	StopPipeline	BridgeL01L02	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:35:49.8316337+00:00	WorkerDeferredForCapacity	BridgeL03L04	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:35:49.8323400+00:00	StopPipeline	BridgeL03L04	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:35:49.8336940+00:00	WorkerDeferredForCapacity	BridgeL05L06	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:35:49.8342347+00:00	StopPipeline	BridgeL05L06	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:35:49.8771663+00:00	WorkerEvent	AuditHairball	Closed; ExitCode=0; 
2026-06-03T16:35:49.8849102+00:00	WorkerDeferred	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball
2026-06-03T16:35:49.8856080+00:00	WorkerEvent	BridgeL01L02	Closed; ExitCode=0; 
2026-06-03T16:35:49.8862052+00:00	WorkerDeferred	BridgeL01L02	ResumeTaskId=BridgeL01L02.bridge-l01-l02-collect
2026-06-03T16:35:49.8866672+00:00	WorkerEvent	BridgeL03L04	Closed; ExitCode=0; 
2026-06-03T16:35:49.8871969+00:00	WorkerDeferred	BridgeL03L04	ResumeTaskId=BridgeL03L04.bridge-l03-l04-collect
2026-06-03T16:35:49.8875477+00:00	WorkerEvent	BridgeL05L06	Closed; ExitCode=0; 
2026-06-03T16:35:49.8879679+00:00	WorkerDeferred	BridgeL05L06	ResumeTaskId=BridgeL05L06.bridge-l05-l06-collect
2026-06-03T16:35:49.8885876+00:00	WorkerStarting	Layer01Node01	meta-pipeline
2026-06-03T16:35:50.0255209+00:00	WorkerStarted	Layer01Node01	29212
2026-06-03T16:35:50.0262015+00:00	WorkerControlPipe	Layer01Node01	meta-orchestration-fb798d21f8174bd48ed7461ca3a17368
2026-06-03T16:35:50.0266733+00:00	WorkerLog	Layer01Node01	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer01Node01-29212.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer01Node01-29212.stderr.log
2026-06-03T16:35:50.0276279+00:00	WorkerStarting	Layer01Node06	meta-pipeline
2026-06-03T16:35:50.1702820+00:00	WorkerStarted	Layer01Node06	27148
2026-06-03T16:35:50.1707140+00:00	WorkerControlPipe	Layer01Node06	meta-orchestration-4c6743f575f34cdeb1006ac30f0182d6
2026-06-03T16:35:50.1710938+00:00	WorkerLog	Layer01Node06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer01Node06-27148.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer01Node06-27148.stderr.log
2026-06-03T16:35:50.1715181+00:00	WorkerEvent	Layer01Node01	WorkerOnline; ExitCode=0; online
2026-06-03T16:35:50.1727201+00:00	WorkerStarting	Layer01Node07	meta-pipeline
2026-06-03T16:35:50.2947206+00:00	WorkerStarted	Layer01Node07	25608
