OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:32:14.4044438+00:00	WorkerEvent	ExtractSeed02	WorkerReady; ExitCode=0; ready
2026-06-03T18:32:14.4049675+00:00	StartPipeline	ExtractSeed02	ExtractSeed02
2026-06-03T18:32:14.4054193+00:00	WorkerEvent	ExtractSeed03	WorkerOnline; ExitCode=0; online
2026-06-03T18:32:14.4062784+00:00	WorkerStarting	ExtractSeed05	meta-pipeline
2026-06-03T18:32:14.5142404+00:00	WorkerStarted	ExtractSeed05	6172
2026-06-03T18:32:14.5146344+00:00	WorkerControlPipe	ExtractSeed05	meta-orchestration-4b1fad268fdb4d02bf6797fc849ad7b5
2026-06-03T18:32:14.5149650+00:00	WorkerLog	ExtractSeed05	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\ExtractSeed05-6172.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\ExtractSeed05-6172.stderr.log
2026-06-03T18:32:14.5153822+00:00	WorkerEvent	ExtractSeed03	WorkerReady; ExitCode=0; ready
2026-06-03T18:32:14.5164306+00:00	StartPipeline	ExtractSeed03	ExtractSeed03
2026-06-03T18:32:14.5172483+00:00	WorkerEvent	ExtractSeed04	WorkerOnline; ExitCode=0; online
2026-06-03T18:32:14.5185559+00:00	WorkerStarting	ExtractSeed06	meta-pipeline
2026-06-03T18:32:15.0684683+00:00	WorkerStarted	ExtractSeed06	23084
2026-06-03T18:32:15.0688962+00:00	WorkerControlPipe	ExtractSeed06	meta-orchestration-a7752dea81ab4e50b0b3d82aa9267f52
2026-06-03T18:32:15.0692542+00:00	WorkerLog	ExtractSeed06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\ExtractSeed06-23084.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\ExtractSeed06-23084.stderr.log
2026-06-03T18:32:15.0699099+00:00	WorkerEvent	ExtractSeed04	WorkerReady; ExitCode=0; ready
2026-06-03T18:32:15.0709937+00:00	StartPipeline	ExtractSeed04	ExtractSeed04
2026-06-03T18:32:15.0717927+00:00	WorkerEvent	ExtractSeed01	PipelineStarted; ExitCode=0; pipeline started
