OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:12:14.5743251+00:00	WorkerEvent	Layer05Node05	WorkerOnline; ExitCode=0; online
2026-06-03T18:12:14.5755543+00:00	WorkerEvent	Layer06Node10	WorkerReady; ExitCode=0; ready
2026-06-03T18:12:16.1871150+00:00	StartPipeline	Layer06Node10	Layer06Node10
2026-06-03T18:12:16.1907682+00:00	WorkerEvent	Layer08Node05	WorkerOnline; ExitCode=0; online
2026-06-03T18:12:16.1955774+00:00	WorkerEvent	Layer06Node01	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:12:16.1998418+00:00	WorkerEvent	BridgeL03L04.bridge-l03-l04-north	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:16.2009896+00:00	TaskSucceeded	BridgeL03L04.bridge-l03-l04-north	0
2026-06-03T18:12:16.2042769+00:00	GrantTask	Layer05Node01.select-l05-n01	Layer05Node01.select-l05-n01; GrantId=grant-76; Attempt=1
2026-06-03T18:12:16.2054931+00:00	WorkerEvent	Layer08Node05	WorkerReady; ExitCode=0; ready
2026-06-03T18:12:16.2068226+00:00	StartPipeline	Layer08Node05	Layer08Node05
2026-06-03T18:12:16.2079726+00:00	WorkerEvent	Layer05Node04	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:12:16.2092160+00:00	WorkerEvent	BridgeL03L04.bridge-l03-l04-south	TaskReady; ExitCode=0; 
2026-06-03T18:12:16.2104269+00:00	WorkerEvent	Layer06Node07	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:12:16.2115504+00:00	WorkerEvent	Layer05Node01.select-l05-n01	GrantAccepted; ExitCode=0; 
2026-06-03T18:12:16.2127889+00:00	WorkerEvent	Layer06Node01.select-l06-n01	TaskReady; ExitCode=0; 
2026-06-03T18:12:16.2139979+00:00	WorkerEvent	Layer06Node10	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:12:16.2150780+00:00	WorkerEvent	Layer08Node06.select-l08-n06	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:16.2161390+00:00	TaskSucceeded	Layer08Node06.select-l08-n06	0
2026-06-03T18:12:16.2171948+00:00	PipelineCompleted	Layer08Node06	
2026-06-03T18:12:16.2205676+00:00	GrantTask	BridgeL03L04.bridge-l03-l04-south	BridgeL03L04.bridge-l03-l04-south; GrantId=grant-77; Attempt=1
2026-06-03T18:12:16.2216178+00:00	GrantTask	Layer06Node01.select-l06-n01	Layer06Node01.select-l06-n01; GrantId=grant-78; Attempt=1
2026-06-03T18:12:16.2222552+00:00	WorkerResuming	BridgeL05L06	ResumeTaskId=BridgeL05L06.bridge-l05-l06-collect; Executable=meta-pipeline
2026-06-03T18:12:17.2045206+00:00	WorkerStarted	BridgeL05L06	27004
2026-06-03T18:12:17.2052774+00:00	WorkerControlPipe	BridgeL05L06	meta-orchestration-3f95cbe08cea43ad90d362dac38b9a63
2026-06-03T18:12:17.2058153+00:00	WorkerLog	BridgeL05L06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\BridgeL05L06-27004.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\BridgeL05L06-27004.stderr.log
2026-06-03T18:12:17.2063995+00:00	WorkerEvent	Layer05Node04.select-l05-n04	TaskReady; ExitCode=0; 
2026-06-03T18:12:17.2072784+00:00	WorkerEvent	BridgeL03L04.bridge-l03-l04-south	GrantAccepted; ExitCode=0; 
2026-06-03T18:12:17.2085300+00:00	WorkerEvent	Layer06Node07.export-l06-n07	TaskReady; ExitCode=0; 
2026-06-03T18:12:17.2094954+00:00	WorkerEvent	Layer05Node01.select-l05-n01	TaskStarted; ExitCode=0; 
2026-06-03T18:12:17.2104474+00:00	WorkerEvent	Layer06Node01.select-l06-n01	GrantAccepted; ExitCode=0; 
2026-06-03T18:12:17.2115455+00:00	WorkerEvent	Layer06Node10.refresh-l06-n10	TaskReady; ExitCode=0; 
2026-06-03T18:12:17.2161440+00:00	GrantTask	Layer05Node04.select-l05-n04	Layer05Node04.select-l05-n04; GrantId=grant-79; Attempt=1
2026-06-03T18:12:17.2169373+00:00	GrantTask	Layer06Node07.export-l06-n07	Layer06Node07.export-l06-n07; GrantId=grant-80; Attempt=1
2026-06-03T18:12:17.2468689+00:00	GrantTask	Layer06Node10.refresh-l06-n10	Layer06Node10.refresh-l06-n10; GrantId=grant-81; Attempt=1
2026-06-03T18:12:17.2475955+00:00	WorkerEvent	Layer05Node04.select-l05-n04	GrantAccepted; ExitCode=0; 
2026-06-03T18:12:17.2488274+00:00	WorkerEvent	Layer08Node05	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:12:17.2499748+00:00	WorkerEvent	BridgeL03L04.bridge-l03-l04-south	TaskStarted; ExitCode=0; 
2026-06-03T18:12:17.2509838+00:00	WorkerEvent	Layer06Node07.export-l06-n07	GrantAccepted; ExitCode=0; 
2026-06-03T18:12:17.2519418+00:00	WorkerEvent	Layer05Node01.select-l05-n01	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:17.2528693+00:00	TaskSucceeded	Layer05Node01.select-l05-n01	0
2026-06-03T18:12:17.2538079+00:00	PipelineCompleted	Layer05Node01	
2026-06-03T18:12:17.2544435+00:00	WorkerEvent	Layer06Node01.select-l06-n01	TaskStarted; ExitCode=0; 
2026-06-03T18:12:17.2554044+00:00	WorkerEvent	Layer08Node05.refresh-l08-n05	TaskReady; ExitCode=0; 
2026-06-03T18:12:17.2564871+00:00	WorkerEvent	Layer05Node04.select-l05-n04	TaskStarted; ExitCode=0; 
2026-06-03T18:12:17.2575862+00:00	WorkerEvent	Layer06Node07.export-l06-n07	TaskStarted; ExitCode=0; 
2026-06-03T18:12:17.2585783+00:00	WorkerEvent	Layer05Node05	WorkerReady; ExitCode=0; ready
2026-06-03T18:12:17.2595986+00:00	StartPipeline	Layer05Node05	Layer05Node05
2026-06-03T18:12:17.2605678+00:00	WorkerEvent	Layer06Node10.refresh-l06-n10	GrantAccepted; ExitCode=0; 
2026-06-03T18:12:17.2615948+00:00	WorkerEvent	BridgeL05L06	WorkerOnline; ExitCode=0; online
2026-06-03T18:12:17.2633727+00:00	GrantTask	Layer08Node05.refresh-l08-n05	Layer08Node05.refresh-l08-n05; GrantId=grant-82; Attempt=1
2026-06-03T18:12:17.2651913+00:00	WorkerStarting	Layer05Node06	meta-pipeline
2026-06-03T18:12:17.6132067+00:00	WorkerStarted	Layer05Node06	15444
2026-06-03T18:12:17.6144163+00:00	WorkerControlPipe	Layer05Node06	meta-orchestration-3cadee9f66244b53ac0af88b2893405e
2026-06-03T18:12:17.6152034+00:00	WorkerLog	Layer05Node06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer05Node06-15444.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer05Node06-15444.stderr.log
2026-06-03T18:12:17.6160219+00:00	WorkerEvent	Layer08Node05.refresh-l08-n05	GrantAccepted; ExitCode=0; 
2026-06-03T18:12:17.6173479+00:00	WorkerEvent	BridgeL03L04.bridge-l03-l04-south	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:17.6186023+00:00	TaskSucceeded	BridgeL03L04.bridge-l03-l04-south	0
