OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:49:12.3793334+00:00	WorkerEvent	Layer04Node09.select-l04-n09	TaskReady; ExitCode=0; 
2026-06-03T18:49:12.3806438+00:00	WorkerProcessExited	Layer04Node06	ExitCode=0; worker process exited
2026-06-03T18:49:12.3824273+00:00	PipelineCompleted	Layer04Node06	
2026-06-03T18:49:12.3840628+00:00	WorkerProcessExited	Layer03Node04	ExitCode=0; worker process exited
2026-06-03T18:49:12.3854975+00:00	PipelineCompleted	Layer03Node04	
2026-06-03T18:49:12.3885534+00:00	GrantTask	Layer04Node09.select-l04-n09	Layer04Node09.select-l04-n09; GrantId=grant-52; Attempt=1
2026-06-03T18:49:12.3894006+00:00	GrantTask	Layer07Node02.select-l07-n02	Layer07Node02.select-l07-n02; GrantId=grant-53; Attempt=1
2026-06-03T18:49:12.3898763+00:00	WorkerStarting	Layer04Hub	meta-pipeline
2026-06-03T18:49:12.5355618+00:00	WorkerStarted	Layer04Hub	27460
2026-06-03T18:49:12.5360406+00:00	WorkerControlPipe	Layer04Hub	meta-orchestration-768bec215ddc4c7a9771141664eb36c6
2026-06-03T18:49:12.5364679+00:00	WorkerLog	Layer04Hub	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\Layer04Hub-27460.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\Layer04Hub-27460.stderr.log
2026-06-03T18:49:12.5369994+00:00	WorkerEvent	Layer07Node02.select-l07-n02	GrantAccepted; ExitCode=0; 
2026-06-03T18:49:12.5381050+00:00	WorkerEvent	Layer04Node07	WorkerOnline; ExitCode=0; online
2026-06-03T18:49:12.5391071+00:00	WorkerEvent	Layer07Node02.select-l07-n02	TaskStarted; ExitCode=0; 
2026-06-03T18:49:12.5403245+00:00	WorkerEvent	Layer04Node07	WorkerReady; ExitCode=0; ready
2026-06-03T18:49:12.5432654+00:00	StartPipeline	Layer04Node07	Layer04Node07
2026-06-03T18:49:12.5442311+00:00	WorkerEvent	Layer04Node09.select-l04-n09	GrantAccepted; ExitCode=0; 
2026-06-03T18:49:12.5452045+00:00	WorkerEvent	Layer03Node05.select-l03-n05	TaskSucceeded; ExitCode=0; 
2026-06-03T18:49:12.5477590+00:00	TaskSucceeded	Layer03Node05.select-l03-n05	0
2026-06-03T18:49:12.5482723+00:00	WorkerEvent	Layer04Node09.select-l04-n09	TaskStarted; ExitCode=0; 
2026-06-03T18:49:12.5491142+00:00	WorkerProcessExited	Layer03Node05	ExitCode=0; worker process exited
2026-06-03T18:49:12.5511668+00:00	PipelineCompleted	Layer03Node05	
2026-06-03T18:49:12.5531727+00:00	WorkerStarting	Layer06Node03	meta-pipeline
2026-06-03T18:49:12.6914939+00:00	WorkerStarted	Layer06Node03	28800
2026-06-03T18:49:12.6920047+00:00	WorkerControlPipe	Layer06Node03	meta-orchestration-1375118ca9cc46b28eab22718e9d987a
2026-06-03T18:49:12.6924506+00:00	WorkerLog	Layer06Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\Layer06Node03-28800.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\Layer06Node03-28800.stderr.log
2026-06-03T18:49:12.6929640+00:00	WorkerEvent	Layer04Hub	WorkerOnline; ExitCode=0; online
