OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:33:13.0469050+00:00	WorkerEvent	Layer01Hub.hub-l01-stage	TaskReady; ExitCode=0; 
2026-06-03T18:33:13.0475232+00:00	WorkerEvent	CompositeMart.composite-stage	TaskReady; ExitCode=0; 
2026-06-03T18:33:13.0481631+00:00	WorkerEvent	BridgeL07L08.bridge-l07-l08-collect	TaskReady; ExitCode=0; 
2026-06-03T18:33:13.0487411+00:00	WorkerEvent	Layer01Node06	WorkerOnline; ExitCode=0; online
2026-06-03T18:33:13.0493469+00:00	WorkerEvent	ExtractSeed08.extract-seed-08	TaskSucceeded; ExitCode=0; 
2026-06-03T18:33:13.0499269+00:00	TaskSucceeded	ExtractSeed08.extract-seed-08	0
2026-06-03T18:33:13.0504104+00:00	WorkerProcessExited	ExtractSeed08	ExitCode=0; worker process exited
2026-06-03T18:33:13.0511072+00:00	PipelineCompleted	ExtractSeed08	
2026-06-03T18:33:13.0518713+00:00	WorkerStarting	Layer01Node07	meta-pipeline
2026-06-03T18:33:14.0641039+00:00	WorkerStarted	Layer01Node07	6796
2026-06-03T18:33:14.0660839+00:00	WorkerControlPipe	Layer01Node07	meta-orchestration-9d6f8d774f384545bcfc55f39253d484
2026-06-03T18:33:14.0673830+00:00	WorkerLog	Layer01Node07	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node07-6796.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node07-6796.stderr.log
2026-06-03T18:33:14.0679131+00:00	WorkerEvent	Layer01Node06	WorkerReady; ExitCode=0; ready
2026-06-03T18:33:14.0689481+00:00	StartPipeline	Layer01Node06	Layer01Node06
2026-06-03T18:33:14.0695628+00:00	WorkerEvent	Layer01Node07	WorkerOnline; ExitCode=0; online
