OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T19:36:37.6831920+00:00	WorkerControlPipe	Layer08Node06	meta-orchestration-6213000d69f3413a9d258ee175edac2d
2026-06-03T19:36:37.6842421+00:00	WorkerLog	Layer08Node06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer08Node06-19800.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer08Node06-19800.stderr.log
2026-06-03T19:36:37.6847820+00:00	WorkerEvent	BridgeL03L04.bridge-l03-l04-south	TaskSucceeded; ExitCode=0; 
2026-06-03T19:36:37.6855304+00:00	TaskSucceeded	BridgeL03L04.bridge-l03-l04-south	0
2026-06-03T19:36:37.6859182+00:00	WorkerEvent	Layer07Node08	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T19:36:37.6866075+00:00	WorkerEvent	Layer05Node05	WorkerReady; ExitCode=0; ready
2026-06-03T19:36:37.6903892+00:00	StartPipeline	Layer05Node05	Layer05Node05
2026-06-03T19:36:37.7010222+00:00	WorkerEvent	Layer07Node08.export-l07-n08	TaskReady; ExitCode=0; 
2026-06-03T19:36:37.7027032+00:00	WorkerEvent	Layer05Node04	WorkerOnline; ExitCode=0; online
2026-06-03T19:36:37.7081707+00:00	WorkerProcessExited	BridgeL03L04	ExitCode=0; worker process exited
2026-06-03T19:36:37.7131819+00:00	PipelineCompleted	BridgeL03L04	
2026-06-03T19:36:37.7146616+00:00	WorkerEvent	Layer06Node04.export-l06-n04	TaskSucceeded; ExitCode=0; 
2026-06-03T19:36:37.7177326+00:00	TaskSucceeded	Layer06Node04.export-l06-n04	0
2026-06-03T19:36:37.7184836+00:00	WorkerEvent	Layer06Node04	Closed; ExitCode=-1; worker control channel closed
2026-06-03T19:36:37.7192108+00:00	WorkerProcessExited	Layer06Node04	ExitCode=0; worker control channel closed
2026-06-03T19:36:37.7267716+00:00	PipelineCompleted	Layer06Node04	
2026-06-03T19:36:37.7392768+00:00	WorkerEvent	Layer08Node06	WorkerOnline; ExitCode=0; online
2026-06-03T19:36:37.7427899+00:00	WorkerEvent	Layer05Node04	WorkerReady; ExitCode=0; ready
2026-06-03T19:36:37.7481940+00:00	StartPipeline	Layer05Node04	Layer05Node04
2026-06-03T19:36:37.7503132+00:00	WorkerEvent	Layer08Node06	WorkerReady; ExitCode=0; ready
2026-06-03T19:36:37.7526420+00:00	StartPipeline	Layer08Node06	Layer08Node06
2026-06-03T19:36:37.7555120+00:00	GrantTask	Layer07Node08.export-l07-n08	Layer07Node08.export-l07-n08; GrantId=grant-77; Attempt=1
2026-06-03T19:36:37.7561274+00:00	WorkerStarting	Layer06Node05	meta-pipeline
2026-06-03T19:36:38.0243903+00:00	WorkerStarted	Layer06Node05	30828
2026-06-03T19:36:38.0251843+00:00	WorkerControlPipe	Layer06Node05	meta-orchestration-e364b99d6e8e4bfcaed97af24517aa5a
2026-06-03T19:36:38.0256824+00:00	WorkerLog	Layer06Node05	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer06Node05-30828.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer06Node05-30828.stderr.log
2026-06-03T19:36:38.0263090+00:00	WorkerEvent	Layer07Node08.export-l07-n08	GrantAccepted; ExitCode=0; 
2026-06-03T19:36:38.0273169+00:00	WorkerEvent	Layer08Node05.refresh-l08-n05	TaskSucceeded; ExitCode=0; 
2026-06-03T19:36:38.0283937+00:00	TaskSucceeded	Layer08Node05.refresh-l08-n05	0
2026-06-03T19:36:38.0289208+00:00	WorkerProcessExited	Layer08Node05	ExitCode=0; worker process exited
2026-06-03T19:36:38.0297391+00:00	PipelineCompleted	Layer08Node05	
2026-06-03T19:36:38.0319448+00:00	WorkerResuming	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball; Executable=meta-pipeline
2026-06-03T19:36:38.2261172+00:00	WorkerStarted	AuditHairball	21764
2026-06-03T19:36:38.2267128+00:00	WorkerControlPipe	AuditHairball	meta-orchestration-73f0eed020ef4d9d9a5b5f8f5c35bc04
2026-06-03T19:36:38.2271046+00:00	WorkerLog	AuditHairball	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\AuditHairball-21764.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\AuditHairball-21764.stderr.log
2026-06-03T19:36:38.2275603+00:00	WorkerEvent	Layer06Node05	WorkerOnline; ExitCode=0; online
2026-06-03T19:36:38.2284086+00:00	WorkerEvent	Layer07Node08.export-l07-n08	TaskStarted; ExitCode=0; 
2026-06-03T19:36:38.2293763+00:00	WorkerEvent	Layer06Node07	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T19:36:38.2301362+00:00	WorkerEvent	Layer06Node01	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T19:36:38.2354931+00:00	WorkerEvent	Layer06Node05	WorkerReady; ExitCode=0; ready
2026-06-03T19:36:38.2402237+00:00	StartPipeline	Layer06Node05	Layer06Node05
2026-06-03T19:36:38.2412918+00:00	WorkerEvent	Layer06Node07.export-l06-n07	TaskReady; ExitCode=0; 
2026-06-03T19:36:38.2424958+00:00	WorkerEvent	Layer06Node01.select-l06-n01	TaskReady; ExitCode=0; 
2026-06-03T19:36:38.2447300+00:00	GrantTask	Layer06Node01.select-l06-n01	Layer06Node01.select-l06-n01; GrantId=grant-78; Attempt=1
2026-06-03T19:36:38.2452356+00:00	GrantTask	Layer06Node07.export-l06-n07	Layer06Node07.export-l06-n07; GrantId=grant-79; Attempt=1
2026-06-03T19:36:38.2456247+00:00	WorkerResuming	BridgeL05L06	ResumeTaskId=BridgeL05L06.bridge-l05-l06-collect; Executable=meta-pipeline
2026-06-03T19:36:38.4086874+00:00	WorkerStarted	BridgeL05L06	27636
2026-06-03T19:36:38.4094321+00:00	WorkerControlPipe	BridgeL05L06	meta-orchestration-ef3fdf524ce24b1b8f86be09395c262c
2026-06-03T19:36:38.4099962+00:00	WorkerLog	BridgeL05L06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\BridgeL05L06-27636.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\BridgeL05L06-27636.stderr.log
2026-06-03T19:36:38.4107565+00:00	WorkerEvent	Layer05Node01.select-l05-n01	TaskSucceeded; ExitCode=0; 
2026-06-03T19:36:38.4117169+00:00	TaskSucceeded	Layer05Node01.select-l05-n01	0
2026-06-03T19:36:38.4122655+00:00	WorkerEvent	Layer06Node07.export-l06-n07	GrantAccepted; ExitCode=0; 
2026-06-03T19:36:38.4130809+00:00	WorkerEvent	AuditHairball	WorkerOnline; ExitCode=0; online
2026-06-03T19:36:38.4139248+00:00	WorkerEvent	Layer06Node01.select-l06-n01	GrantAccepted; ExitCode=0; 
2026-06-03T19:36:38.4148259+00:00	WorkerEvent	Layer06Node10	PipelineStarted; ExitCode=0; pipeline started
