OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T17:03:42.5462199+00:00	WorkerLog	Layer03Node09	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer03Node09-7780.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer03Node09-7780.stderr.log
2026-06-03T17:03:42.5465165+00:00	WorkerEvent	Layer01Node07	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:42.5477455+00:00	WorkerResuming	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball; Executable=meta-pipeline
2026-06-03T17:03:42.6377070+00:00	WorkerStarted	AuditHairball	6632
2026-06-03T17:03:42.6381621+00:00	WorkerControlPipe	AuditHairball	meta-orchestration-1167630fc2194562944ea2f41503971a
2026-06-03T17:03:42.6385273+00:00	WorkerLog	AuditHairball	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\AuditHairball-6632.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\AuditHairball-6632.stderr.log
2026-06-03T17:03:42.6389178+00:00	WorkerEvent	Layer01Node07	WorkerReady; ExitCode=0; ready
2026-06-03T17:03:42.6395833+00:00	StartPipeline	Layer01Node07	Layer01Node07
2026-06-03T17:03:42.6401636+00:00	WorkerEvent	Layer03Node09	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:42.6418381+00:00	WorkerEvent	Layer03Node09	WorkerReady; ExitCode=0; ready
2026-06-03T17:03:42.6444086+00:00	StartPipeline	Layer03Node09	Layer03Node09
2026-06-03T17:03:42.6642968+00:00	WorkerEvent	AuditHairball	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:42.6666640+00:00	WorkerEvent	AuditHairball	WorkerReady; ExitCode=0; ready
2026-06-03T17:03:42.6700686+00:00	StartPipeline	AuditHairball	AuditHairball
2026-06-03T17:03:42.7961929+00:00	WorkerEvent	Layer01Node06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:42.7987962+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskReady; ExitCode=0; 
2026-06-03T17:03:42.8015847+00:00	GrantTask	Layer01Node06.refresh-l01-n06	Layer01Node06.refresh-l01-n06; GrantId=grant-9; Attempt=1
2026-06-03T17:03:42.8041453+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	GrantAccepted; ExitCode=0; 
2026-06-03T17:03:42.8074978+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskStarted; ExitCode=0; 
2026-06-03T17:03:42.8329162+00:00	WorkerEvent	Layer01Node01	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:42.8362226+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskReady; ExitCode=0; 
2026-06-03T17:03:42.8395584+00:00	GrantTask	Layer01Node01.export-l01-n01	Layer01Node01.export-l01-n01; GrantId=grant-10; Attempt=1
2026-06-03T17:03:42.8412520+00:00	WorkerEvent	Layer01Node01.export-l01-n01	GrantAccepted; ExitCode=0; 
2026-06-03T17:03:42.8430612+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskStarted; ExitCode=0; 
2026-06-03T17:03:43.2052185+00:00	WorkerEvent	Layer03Node09	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:43.2075298+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskReady; ExitCode=0; 
2026-06-03T17:03:43.2099726+00:00	GrantTask	Layer03Node09.refresh-l03-n09	Layer03Node09.refresh-l03-n09; GrantId=grant-11; Attempt=1
2026-06-03T17:03:43.2104604+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	GrantAccepted; ExitCode=0; 
2026-06-03T17:03:43.2109748+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskSucceeded; ExitCode=0; 
2026-06-03T17:03:43.2114584+00:00	TaskSucceeded	Layer01Node06.refresh-l01-n06	0
2026-06-03T17:03:43.2120663+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskStarted; ExitCode=0; 
2026-06-03T17:03:43.2284515+00:00	WorkerEvent	Layer01Node07	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:43.2307482+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskReady; ExitCode=0; 
2026-06-03T17:03:43.2322957+00:00	GrantTask	Layer01Node07.refresh-l01-n07	Layer01Node07.refresh-l01-n07; GrantId=grant-12; Attempt=1
2026-06-03T17:03:43.2327557+00:00	WorkerEvent	AuditHairball	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:43.2332960+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	GrantAccepted; ExitCode=0; 
2026-06-03T17:03:43.2343301+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskStarted; ExitCode=0; 
2026-06-03T17:03:43.2356448+00:00	WorkerEvent	AuditHairball.audit-hairball	TaskReady; ExitCode=0; 
2026-06-03T17:03:43.2368312+00:00	WorkerDeferredForCapacity	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T17:03:43.2372918+00:00	StopPipeline	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T17:03:43.2384735+00:00	WorkerEvent	Layer01Node06	Closed; ExitCode=0; 
2026-06-03T17:03:43.2390408+00:00	WorkerStarting	Layer02Node03	meta-pipeline
2026-06-03T17:03:43.3277365+00:00	WorkerStarted	Layer02Node03	31272
2026-06-03T17:03:43.3280598+00:00	WorkerControlPipe	Layer02Node03	meta-orchestration-9422fd3913bb4f248a9969274da1a7db
2026-06-03T17:03:43.3283022+00:00	WorkerLog	Layer02Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer02Node03-31272.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer02Node03-31272.stderr.log
2026-06-03T17:03:43.3285522+00:00	WorkerEvent	AuditHairball	Closed; ExitCode=0; 
2026-06-03T17:03:43.3288628+00:00	WorkerDeferred	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball
