OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T16:53:07.4705543+00:00	WorkerEvent	ExtractSeed05.extract-seed-05	TaskStarted; ExitCode=0; 
2026-06-03T16:53:07.4710051+00:00	WorkerEvent	ExtractSeed06.extract-seed-06	TaskStarted; ExitCode=0; 
2026-06-03T16:53:07.4714299+00:00	WorkerEvent	AuditHairball	WorkerReady; ExitCode=0; ready
2026-06-03T16:53:07.4722703+00:00	StartPipeline	AuditHairball	AuditHairball
2026-06-03T16:53:07.4740077+00:00	WorkerStarting	BridgeL03L04	meta-pipeline
2026-06-03T16:53:07.5719705+00:00	WorkerStarted	BridgeL03L04	24004
2026-06-03T16:53:07.5723108+00:00	WorkerControlPipe	BridgeL03L04	meta-orchestration-b59739405c21417682fa7980508eceea
2026-06-03T16:53:07.5725992+00:00	WorkerLog	BridgeL03L04	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\BridgeL03L04-24004.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\BridgeL03L04-24004.stderr.log
2026-06-03T16:53:07.5729976+00:00	WorkerEvent	BridgeL01L02	WorkerOnline; ExitCode=0; online
2026-06-03T16:53:07.5735206+00:00	WorkerEvent	ExtractSeed07	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:07.5740834+00:00	WorkerEvent	BridgeL01L02	WorkerReady; ExitCode=0; ready
2026-06-03T16:53:07.5774497+00:00	StartPipeline	BridgeL01L02	BridgeL01L02
2026-06-03T16:53:07.5787797+00:00	WorkerEvent	ExtractSeed07.extract-seed-07	TaskReady; ExitCode=0; 
2026-06-03T16:53:07.5823749+00:00	GrantTask	ExtractSeed07.extract-seed-07	ExtractSeed07.extract-seed-07; GrantId=grant-7; Attempt=1
2026-06-03T16:53:07.5827774+00:00	WorkerStarting	BridgeL05L06	meta-pipeline
2026-06-03T16:53:07.9735103+00:00	WorkerStarted	BridgeL05L06	6920
2026-06-03T16:53:07.9741500+00:00	WorkerControlPipe	BridgeL05L06	meta-orchestration-5fec5ebc5ab542d1ae82c485e074bb3b
2026-06-03T16:53:07.9744832+00:00	WorkerLog	BridgeL05L06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\BridgeL05L06-6920.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\BridgeL05L06-6920.stderr.log
2026-06-03T16:53:07.9749339+00:00	WorkerEvent	BridgeL03L04	WorkerOnline; ExitCode=0; online
2026-06-03T16:53:07.9754944+00:00	WorkerEvent	BridgeL05L06	WorkerOnline; ExitCode=0; online
2026-06-03T16:53:07.9759692+00:00	WorkerEvent	BridgeL03L04	WorkerReady; ExitCode=0; ready
2026-06-03T16:53:07.9824019+00:00	StartPipeline	BridgeL03L04	BridgeL03L04
2026-06-03T16:53:07.9834400+00:00	WorkerEvent	BridgeL05L06	WorkerReady; ExitCode=0; ready
2026-06-03T16:53:07.9841506+00:00	StartPipeline	BridgeL05L06	BridgeL05L06
