OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:57:39.4118178+00:00	WorkerLog	Layer03Hub	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-185716_bb82a8c45ce24311ba67a7cf001329c5\logs\Layer03Hub-29784.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-185716_bb82a8c45ce24311ba67a7cf001329c5\logs\Layer03Hub-29784.stderr.log
2026-06-03T18:57:39.4122511+00:00	WorkerEvent	CompositeMart	WorkerOnline; ExitCode=0; online
2026-06-03T18:57:39.4131004+00:00	WorkerEvent	Layer08Node07.select-l08-n07	TaskStarted; ExitCode=0; 
2026-06-03T18:57:39.4138871+00:00	WorkerEvent	CompositeMart	WorkerReady; ExitCode=0; ready
2026-06-03T18:57:39.4195976+00:00	StartPipeline	CompositeMart	CompositeMart
2026-06-03T18:57:39.4205665+00:00	WorkerEvent	BridgeL07L08	WorkerReady; ExitCode=0; ready
2026-06-03T18:57:39.4212943+00:00	StartPipeline	BridgeL07L08	BridgeL07L08
2026-06-03T18:57:39.4219372+00:00	WorkerEvent	BridgeL05L06.bridge-l05-l06-collect	TaskReady; ExitCode=0; 
2026-06-03T18:57:39.4226679+00:00	WorkerEvent	Layer03Node05	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:57:39.4233673+00:00	WorkerProcessExited	Layer04Node04	ExitCode=0; worker process exited
2026-06-03T18:57:39.4254864+00:00	WorkerEvent	Layer03Node05.select-l03-n05	TaskReady; ExitCode=0; 
2026-06-03T18:57:39.4355474+00:00	GrantTask	Layer03Node05.select-l03-n05	Layer03Node05.select-l03-n05; GrantId=grant-50; Attempt=1
2026-06-03T18:57:39.4374970+00:00	WorkerEvent	Layer03Node05.select-l03-n05	GrantAccepted; ExitCode=0; 
2026-06-03T18:57:39.4398580+00:00	WorkerEvent	Layer03Node05.select-l03-n05	TaskStarted; ExitCode=0; 
2026-06-03T18:57:39.4432467+00:00	WorkerEvent	Layer03Hub	WorkerOnline; ExitCode=0; online
2026-06-03T18:57:39.4456610+00:00	WorkerEvent	Layer03Hub	WorkerReady; ExitCode=0; ready
2026-06-03T18:57:39.5159191+00:00	StartPipeline	Layer03Hub	Layer03Hub
2026-06-03T18:57:39.6215199+00:00	WorkerEvent	AuditHairball	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:57:39.6241801+00:00	WorkerEvent	AuditHairball.audit-hairball	TaskReady; ExitCode=0; 
2026-06-03T18:57:39.6730475+00:00	WorkerEvent	Layer04Node06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:57:39.6754669+00:00	WorkerEvent	Layer04Node06.refresh-l04-n06	TaskReady; ExitCode=0; 
2026-06-03T18:57:39.6782907+00:00	GrantTask	Layer04Node06.refresh-l04-n06	Layer04Node06.refresh-l04-n06; GrantId=grant-51; Attempt=1
2026-06-03T18:57:39.6801285+00:00	WorkerEvent	Layer04Node06.refresh-l04-n06	GrantAccepted; ExitCode=0; 
2026-06-03T18:57:39.6827490+00:00	WorkerEvent	Layer04Node06.refresh-l04-n06	TaskStarted; ExitCode=0; 
2026-06-03T18:57:40.0218449+00:00	WorkerEvent	Layer07Node02	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:57:40.0248785+00:00	WorkerEvent	Layer07Node02.select-l07-n02	TaskReady; ExitCode=0; 
2026-06-03T18:57:40.0281467+00:00	GrantTask	Layer07Node02.select-l07-n02	Layer07Node02.select-l07-n02; GrantId=grant-52; Attempt=1
2026-06-03T18:57:40.0301075+00:00	WorkerEvent	Layer07Node02.select-l07-n02	GrantAccepted; ExitCode=0; 
2026-06-03T18:57:40.0329864+00:00	WorkerEvent	Layer07Node02.select-l07-n02	TaskStarted; ExitCode=0; 
2026-06-03T18:57:40.1455402+00:00	WorkerEvent	Layer03Node08.export-l03-n08	TaskSucceeded; ExitCode=0; 
2026-06-03T18:57:40.1527215+00:00	TaskSucceeded	Layer03Node08.export-l03-n08	0
2026-06-03T18:57:40.1532381+00:00	WorkerEvent	Layer08Node07.select-l08-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T18:57:40.1663763+00:00	TaskSucceeded	Layer08Node07.select-l08-n07	0
2026-06-03T18:57:40.1668975+00:00	WorkerProcessExited	Layer03Node08	ExitCode=0; worker process exited
2026-06-03T18:57:40.1678331+00:00	PipelineCompleted	Layer03Node08	
2026-06-03T18:57:40.1716736+00:00	WorkerStarting	Layer04Node07	meta-pipeline
