OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:15:46.5117207+00:00	GrantTask	Layer01Node07.refresh-l01-n07	Layer01Node07.refresh-l01-n07; GrantId=grant-11; Attempt=1
2026-06-03T18:15:46.5121288+00:00	WorkerStarting	Layer02Node03	meta-pipeline
2026-06-03T18:15:47.2089465+00:00	WorkerStarted	Layer02Node03	4872
2026-06-03T18:15:47.2093444+00:00	WorkerControlPipe	Layer02Node03	meta-orchestration-21927e7812f049fabf8e4484adaee358
2026-06-03T18:15:47.2096198+00:00	WorkerLog	Layer02Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer02Node03-4872.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer02Node03-4872.stderr.log
2026-06-03T18:15:47.2100342+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	GrantAccepted; ExitCode=0; 
2026-06-03T18:15:47.2107873+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskStarted; ExitCode=0; 
2026-06-03T18:15:47.2231949+00:00	WorkerEvent	Layer03Node09	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:15:47.2259549+00:00	WorkerEvent	Layer01Node02	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:15:47.2276676+00:00	WorkerEvent	Layer02Node03	WorkerOnline; ExitCode=0; online
2026-06-03T18:15:47.2282822+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskStarted; ExitCode=0; 
2026-06-03T18:15:47.2300532+00:00	WorkerEvent	Layer02Node03	WorkerReady; ExitCode=0; ready
2026-06-03T18:15:47.2345938+00:00	StartPipeline	Layer02Node03	Layer02Node03
2026-06-03T18:15:47.2356827+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskSucceeded; ExitCode=0; 
2026-06-03T18:15:47.2364447+00:00	TaskSucceeded	Layer01Node01.export-l01-n01	0
2026-06-03T18:15:47.2373812+00:00	PipelineCompleted	Layer01Node01	
2026-06-03T18:15:47.2377434+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskReady; ExitCode=0; 
2026-06-03T18:15:47.2383592+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskReady; ExitCode=0; 
2026-06-03T18:15:47.2394086+00:00	GrantTask	Layer01Node02.select-l01-n02	Layer01Node02.select-l01-n02; GrantId=grant-12; Attempt=1
2026-06-03T18:15:47.2401331+00:00	GrantTask	Layer03Node09.refresh-l03-n09	Layer03Node09.refresh-l03-n09; GrantId=grant-13; Attempt=1
2026-06-03T18:15:47.2404229+00:00	WorkerStarting	Layer01Node04	meta-pipeline
2026-06-03T18:15:47.3447143+00:00	WorkerStarted	Layer01Node04	23764
2026-06-03T18:15:47.3452474+00:00	WorkerControlPipe	Layer01Node04	meta-orchestration-92f98ec099f7468fb165d43cc969e729
2026-06-03T18:15:47.3457584+00:00	WorkerLog	Layer01Node04	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer01Node04-23764.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer01Node04-23764.stderr.log
2026-06-03T18:15:47.3462603+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	GrantAccepted; ExitCode=0; 
2026-06-03T18:15:47.3469079+00:00	WorkerEvent	Layer01Node02.select-l01-n02	GrantAccepted; ExitCode=0; 
2026-06-03T18:15:47.3495900+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskStarted; ExitCode=0; 
2026-06-03T18:15:47.3526228+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskStarted; ExitCode=0; 
2026-06-03T18:15:47.3754884+00:00	WorkerEvent	Layer01Node04	WorkerOnline; ExitCode=0; online
2026-06-03T18:15:47.3781030+00:00	WorkerEvent	Layer01Node04	WorkerReady; ExitCode=0; ready
2026-06-03T18:15:47.3840653+00:00	StartPipeline	Layer01Node04	Layer01Node04
2026-06-03T18:15:47.6578709+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T18:15:47.6586137+00:00	TaskSucceeded	Layer01Node07.refresh-l01-n07	0
2026-06-03T18:15:47.6885951+00:00	WorkerEvent	Layer01Node07	Closed; ExitCode=0; 
2026-06-03T18:15:47.6894059+00:00	PipelineCompleted	Layer01Node07	
2026-06-03T18:15:47.6910365+00:00	WorkerStarting	Layer01Node03	meta-pipeline
2026-06-03T18:15:47.7994937+00:00	WorkerStarted	Layer01Node03	5524
2026-06-03T18:15:47.7999263+00:00	WorkerControlPipe	Layer01Node03	meta-orchestration-617903ed777c409c83231acf6539952f
